ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2022-11-08 20:56:29 582m





Sample number Relative time HS4D-50(28994).Ch1
  s V
955 0.0001441 0.016177958
956 0.00014412 0.016177958
957 0.00014414 0.0040444895
958 0.00014416 -0.0040444895
959 0.00014418 -0.016177958
960 0.0001442 -0.024266937
961 0.00014422 -0.024266937
962 0.00014424 -0.0080889789
963 0.00014426 -0.0080889789
964 0.00014428 -0.0040444895
965 0.0001443 0
966 0.00014432 -0.0080889789
967 0.00014434 -0.0080889789
968 0.00014436 -0.028311426
969 0.00014438 -0.032355916
970 0.0001444 -0.032355916
971 0.00014442 -0.028311426
972 0.00014444 -0.024266937
973 0.00014446 0
974 0.00014448 0
975 0.0001445 0.0080889789
976 0.00014452 0.012133468
977 0.00014454 0
978 0.00014456 -0.012133468
979 0.00014458 -0.020222447
980 0.0001446 -0.028311426
981 0.00014462 -0.032355916
982 0.00014464 -0.032355916
983 0.00014466 -0.020222447
984 0.00014468 -0.016177958
985 0.0001447 -0.020222447
986 0.00014472 -0.012133468
987 0.00014474 -0.016177958
988 0.00014476 -0.020222447
989 0.00014478 -0.024266937
990 0.0001448 -0.028311426
991 0.00014482 -0.028311426
992 0.00014484 -0.028311426
993 0.00014486 -0.020222447
994 0.00014488 -0.016177958
995 0.0001449 -0.016177958
996 0.00014492 -0.024266937
997 0.00014494 -0.028311426
998 0.00014496 -0.024266937
999 0.00014498 -0.028311426
1000 0.000145 -0.032355916
1001 0.00014502 -0.036400405
1002 0.00014504 -0.044489384
1003 0.00014506 -0.040444895
1004 0.00014508 -0.036400405
1005 0.0001451 -0.036400405
1006 0.00014512 -0.024266937
1007 0.00014514 -0.024266937
1008 0.00014516 -0.028311426
1009 0.00014518 -0.028311426
1010 0.0001452 -0.028311426
1011 0.00014522 -0.028311426
1012 0.00014524 -0.032355916
1013 0.00014526 -0.036400405
1014 0.00014528 -0.036400405
1015 0.0001453 -0.036400405
1016 0.00014532 -0.032355916
1017 0.00014534 -0.032355916
1018 0.00014536 -0.028311426
1019 0.00014538 -0.024266937
1020 0.0001454 -0.024266937
1021 0.00014542 -0.032355916
1022 0.00014544 -0.036400405
1023 0.00014546 -0.036400405
1024 0.00014548 -0.032355916
1025 0.0001455 -0.028311426
1026 0.00014552 -0.020222447
1027 0.00014554 -0.032355916
1028 0.00014556 -0.036400405
1029 0.00014558 -0.040444895
1030 0.0001456 -0.044489384
1031 0.00014562 -0.040444895
1032 0.00014564 -0.040444895
1033 0.00014566 -0.044489384
1034 0.00014568 -0.044489384
1035 0.0001457 -0.032355916
1036 0.00014572 -0.032355916
1037 0.00014574 -0.032355916
1038 0.00014576 -0.036400405
1039 0.00014578 -0.044489384
1040 0.0001458 -0.048533874
1041 0.00014582 -0.040444895
1042 0.00014584 -0.040444895
1043 0.00014586 -0.040444895
1044 0.00014588 -0.044489384
1045 0.0001459 -0.032355916
1046 0.00014592 -0.028311426
1047 0.00014594 -0.032355916
1048 0.00014596 -0.032355916
1049 0.00014598 -0.032355916
1050 0.000146 -0.036400405
1051 0.00014602 -0.032355916
1052 0.00014604 -0.040444895
1053 0.00014606 -0.036400405
1054 0.00014608 -0.036400405
1055 0.0001461 -0.032355916
1056 0.00014612 -0.036400405
1057 0.00014614 -0.032355916
1058 0.00014616 -0.036400405
1059 0.00014618 -0.044489384
1060 0.0001462 -0.036400405
1061 0.00014622 -0.040444895
1062 0.00014624 -0.048533874
1063 0.00014626 -0.040444895
1064 0.00014628 -0.036400405
1065 0.0001463 -0.036400405
1066 0.00014632 -0.036400405
1067 0.00014634 -0.040444895
1068 0.00014636 -0.036400405
1069 0.00014638 -0.040444895
1070 0.0001464 -0.044489384
1071 0.00014642 -0.048533874
1072 0.00014644 -0.048533874
1073 0.00014646 -0.044489384
1074 0.00014648 -0.028311426
1075 0.0001465 -0.024266937
1076 0.00014652 -0.032355916
1077 0.00014654 -0.036400405
1078 0.00014656 -0.048533874
1079 0.00014658 -0.044489384
1080 0.0001466 -0.056622853
1081 0.00014662 -0.056622853
1082 0.00014664 -0.056622853
1083 0.00014666 -0.048533874
1084 0.00014668 -0.028311426
1085 0.0001467 -0.028311426
1086 0.00014672 -0.028311426
1087 0.00014674 -0.036400405
1088 0.00014676 -0.044489384
1089 0.00014678 -0.048533874
1090 0.0001468 -0.056622853
1091 0.00014682 -0.048533874
1092 0.00014684 -0.044489384
1093 0.00014686 -0.048533874
1094 0.00014688 -0.048533874
1095 0.0001469 -0.044489384
1096 0.00014692 -0.044489384
1097 0.00014694 -0.036400405
1098 0.00014696 -0.040444895
1099 0.00014698 -0.044489384
1100 0.000147 -0.044489384
1101 0.00014702 -0.040444895
1102 0.00014704 -0.040444895
1103 0.00014706 -0.044489384
1104 0.00014708 -0.056622853
1105 0.0001471 -0.060667342
1106 0.00014712 -0.056622853
1107 0.00014714 -0.048533874
1108 0.00014716 -0.036400405
1109 0.00014718 -0.032355916
1110 0.0001472 -0.032355916
1111 0.00014722 -0.036400405
1112 0.00014724 -0.036400405
1113 0.00014726 -0.040444895
1114 0.00014728 -0.040444895
1115 0.0001473 -0.048533874
1116 0.00014732 -0.052578363
1117 0.00014734 -0.056622853
1118 0.00014736 -0.048533874
1119 0.00014738 -0.048533874
1120 0.0001474 -0.044489384
1121 0.00014742 -0.040444895
1122 0.00014744 -0.040444895
1123 0.00014746 -0.036400405
1124 0.00014748 -0.032355916
1125 0.0001475 -0.040444895
1126 0.00014752 -0.052578363
1127 0.00014754 -0.044489384
1128 0.00014756 -0.044489384
1129 0.00014758 -0.036400405
1130 0.0001476 -0.032355916
1131 0.00014762 -0.028311426
1132 0.00014764 -0.036400405
1133 0.00014766 -0.036400405
1134 0.00014768 -0.040444895
1135 0.0001477 -0.040444895
1136 0.00014772 -0.040444895
1137 0.00014774 -0.052578363
1138 0.00014776 -0.052578363
1139 0.00014778 -0.048533874
1140 0.0001478 -0.048533874
1141 0.00014782 -0.036400405
1142 0.00014784 -0.024266937
1143 0.00014786 -0.020222447
1144 0.00014788 -0.024266937
1145 0.0001479 -0.028311426
1146 0.00014792 -0.036400405
1147 0.00014794 -0.044489384
1148 0.00014796 -0.044489384
1149 0.00014798 -0.040444895
1150 0.000148 -0.036400405
1151 0.00014802 -0.036400405
1152 0.00014804 -0.040444895
1153 0.00014806 -0.044489384
1154 0.00014808 -0.040444895
1155 0.0001481 -0.024266937
1156 0.00014812 -0.032355916
1157 0.00014814 -0.040444895
1158 0.00014816 -0.040444895
1159 0.00014818 -0.040444895
1160 0.0001482 -0.032355916
1161 0.00014822 -0.040444895
1162 0.00014824 -0.036400405
1163 0.00014826 -0.040444895
1164 0.00014828 -0.036400405
1165 0.0001483 -0.036400405
1166 0.00014832 -0.032355916
1167 0.00014834 -0.032355916
1168 0.00014836 -0.032355916
1169 0.00014838 -0.032355916
1170 0.0001484 -0.032355916
1171 0.00014842 -0.036400405
1172 0.00014844 -0.032355916
1173 0.00014846 -0.032355916
1174 0.00014848 -0.036400405
1175 0.0001485 -0.036400405
1176 0.00014852 -0.028311426
1177 0.00014854 -0.024266937
1178 0.00014856 -0.012133468
1179 0.00014858 -0.016177958
1180 0.0001486 -0.012133468
1181 0.00014862 -0.024266937
1182 0.00014864 -0.024266937
1183 0.00014866 -0.028311426
1184 0.00014868 -0.032355916
1185 0.0001487 -0.020222447
1186 0.00014872 -0.016177958
1187 0.00014874 -0.016177958
1188 0.00014876 -0.016177958
1189 0.00014878 -0.016177958
1190 0.0001488 -0.028311426
1191 0.00014882 -0.028311426
1192 0.00014884 -0.032355916
1193 0.00014886 -0.020222447
1194 0.00014888 -0.016177958
1195 0.0001489 -0.012133468
1196 0.00014892 -0.012133468
1197 0.00014894 -0.012133468
1198 0.00014896 -0.016177958
1199 0.00014898 -0.016177958
1200 0.000149 -0.016177958
1201 0.00014902 -0.016177958
1202 0.00014904 -0.016177958
1203 0.00014906 -0.024266937
1204 0.00014908 -0.020222447
1205 0.0001491 -0.0080889789
1206 0.00014912 -0.012133468
1207 0.00014914 -0.020222447
1208 0.00014916 -0.032355916
1209 0.00014918 -0.036400405
1210 0.0001492 -0.032355916
1211 0.00014922 -0.032355916
1212 0.00014924 -0.024266937
1213 0.00014926 -0.016177958
1214 0.00014928 -0.016177958
1215 0.0001493 -0.020222447
1216 0.00014932 -0.024266937
1217 0.00014934 -0.024266937
1218 0.00014936 -0.028311426
1219 0.00014938 -0.024266937
1220 0.0001494 -0.028311426
1221 0.00014942 -0.032355916
1222 0.00014944 -0.028311426
1223 0.00014946 -0.024266937
1224 0.00014948 -0.0080889789
1225 0.0001495 -0.012133468
1226 0.00014952 -0.016177958
1227 0.00014954 -0.020222447
1228 0.00014956 -0.024266937
1229 0.00014958 -0.024266937
1230 0.0001496 -0.012133468
1231 0.00014962 -0.012133468
1232 0.00014964 -0.012133468
1233 0.00014966 -0.016177958
1234 0.00014968 -0.016177958
1235 0.0001497 -0.020222447
1236 0.00014972 -0.024266937
1237 0.00014974 -0.024266937
1238 0.00014976 -0.020222447
1239 0.00014978 -0.016177958
1240 0.0001498 -0.016177958
1241 0.00014982 -0.0080889789
1242 0.00014984 -0.012133468
1243 0.00014986 -0.020222447
1244 0.00014988 -0.024266937
1245 0.0001499 -0.024266937
1246 0.00014992 -0.032355916
1247 0.00014994 -0.036400405
1248 0.00014996 -0.032355916
1249 0.00014998 -0.024266937
1250 0.00015 -0.016177958
1251 0.00015002 -0.0080889789
1252 0.00015004 -0.012133468
1253 0.00015006 -0.0040444895
1254 0.00015008 0
1255 0.0001501 -0.0040444895
1256 0.00015012 -0.0080889789
1257 0.00015014 -0.016177958
1258 0.00015016 -0.012133468
1259 0.00015018 -0.0040444895
1260 0.0001502 0.0040444895
1261 0.00015022 0
1262 0.00015024 -0.0040444895
1263 0.00015026 -0.012133468
1264 0.00015028 -0.016177958
1265 0.0001503 -0.024266937
1266 0.00015032 -0.016177958
1267 0.00015034 -0.020222447
1268 0.00015036 -0.028311426
1269 0.00015038 -0.028311426
1270 0.0001504 -0.020222447
1271 0.00015042 -0.020222447
1272 0.00015044 -0.020222447
1273 0.00015046 -0.024266937
1274 0.00015048 -0.024266937
1275 0.0001505 -0.016177958
1276 0.00015052 -0.024266937
1277 0.00015054 -0.016177958
1278 0.00015056 -0.012133468
1279 0.00015058 -0.012133468
1280 0.0001506 -0.0080889789
1281 0.00015062 0
1282 0.00015064 0
1283 0.00015066 -0.0040444895
1284 0.00015068 -0.012133468
1285 0.0001507 -0.020222447
1286 0.00015072 -0.016177958
1287 0.00015074 -0.016177958
1288 0.00015076 -0.0040444895
1289 0.00015078 0.0080889789
1290 0.0001508 0.0040444895
1291 0.00015082 -0.0080889789
1292 0.00015084 -0.012133468
1293 0.00015086 -0.016177958
1294 0.00015088 -0.012133468
1295 0.0001509 0
1296 0.00015092 0.012133468
1297 0.00015094 0.0080889789
1298 0.00015096 0.0040444895
1299 0.00015098 0
1300 0.000151 -0.0080889789
1301 0.00015102 -0.012133468
1302 0.00015104 -0.0080889789
1303 0.00015106 0
1304 0.00015108 0.0040444895
1305 0.0001511 0.0040444895
1306 0.00015112 0.016177958
1307 0.00015114 0.012133468
1308 0.00015116 0.0040444895
1309 0.00015118 -0.0040444895
1310 0.0001512 0
1311 0.00015122 0.0040444895
1312 0.00015124 -0.0040444895
1313 0.00015126 0
1314 0.00015128 -0.0040444895
1315 0.0001513 0.0080889789
1316 0.00015132 0.016177958
1317 0.00015134 0.016177958
1318 0.00015136 0.016177958
1319 0.00015138 0.0080889789
1320 0.0001514 0
1321 0.00015142 -0.0040444895
1322 0.00015144 -0.0080889789
1323 0.00015146 0.0080889789
1324 0.00015148 0.016177958
1325 0.0001515 0.024266937
1326 0.00015152 0.020222447
1327 0.00015154 0.016177958
1328 0.00015156 0.0040444895
1329 0.00015158 0.0040444895
1330 0.0001516 0
1331 0.00015162 0
1332 0.00015164 0.0040444895
1333 0.00015166 0.0040444895
1334 0.00015168 0.0040444895
1335 0.0001517 0.0040444895
1336 0.00015172 0.0080889789
1337 0.00015174 0.0080889789
1338 0.00015176 0.0080889789
1339 0.00015178 0.0040444895
1340 0.0001518 0.0040444895
1341 0.00015182 0.012133468
1342 0.00015184 0.012133468
1343 0.00015186 0.0040444895
1344 0.00015188 0.0040444895
1345 0.0001519 0.0040444895
1346 0.00015192 0.0040444895
1347 0.00015194 0.012133468
1348 0.00015196 0.0040444895
1349 0.00015198 0.0040444895
1350 0.000152 0.0040444895
1351 0.00015202 0.0040444895
1352 0.00015204 0.0040444895
1353 0.00015206 0.0080889789
1354 0.00015208 0.020222447
1355 0.0001521 0.016177958
1356 0.00015212 0.0040444895
1357 0.00015214 0.0040444895
1358 0.00015216 0.0080889789
1359 0.00015218 0.012133468
1360 0.0001522 0.012133468
1361 0.00015222 0.016177958
1362 0.00015224 0.012133468
1363 0.00015226 0.0040444895
1364 0.00015228 0.0040444895
1365 0.0001523 -0.012133468
1366 0.00015232 -0.0080889789
1367 0.00015234 0
1368 0.00015236 0.0040444895
1369 0.00015238 0.0080889789
1370 0.0001524 0.012133468
1371 0.00015242 0.0080889789
1372 0.00015244 -0.0080889789
1373 0.00015246 -0.0040444895
1374 0.00015248 0.0040444895
1375 0.0001525 0.0080889789
1376 0.00015252 0.0080889789
1377 0.00015254 0.012133468
1378 0.00015256 0.0080889789
1379 0.00015258 0.016177958
1380 0.0001526 0.016177958
1381 0.00015262 0.016177958
1382 0.00015264 0.028311426
1383 0.00015266 0.0040444895
1384 0.00015268 0.012133468
1385 0.0001527 0
1386 0.00015272 0.012133468
1387 0.00015274 0.016177958
1388 0.00015276 0.012133468
1389 0.00015278 0.016177958
1390 0.0001528 0.016177958
1391 0.00015282 0.024266937
1392 0.00015284 0.032355916
1393 0.00015286 0.028311426
1394 0.00015288 0.020222447
1395 0.0001529 0
1396 0.00015292 0.0040444895
1397 0.00015294 -0.0040444895
1398 0.00015296 -0.0080889789
1399 0.00015298 -0.0080889789
1400 0.000153 -0.016177958
1401 0.00015302 -0.0080889789
1402 0.00015304 0
1403 0.00015306 0.0080889789
1404 0.00015308 0.028311426
1405 0.0001531 0.040444895
1406 0.00015312 0.032355916
1407 0.00015314 0.028311426
1408 0.00015316 0.028311426
1409 0.00015318 0.024266937
1410 0.0001532 0.0080889789
1411 0.00015322 -0.0080889789
1412 0.00015324 -0.0080889789
1413 0.00015326 0.0040444895
1414 0.00015328 0.016177958
1415 0.0001533 0.012133468
1416 0.00015332 0.020222447
1417 0.00015334 0.028311426
1418 0.00015336 0.016177958
1419 0.00015338 0.012133468
1420 0.0001534 0.012133468
1421 0.00015342 0.016177958
1422 0.00015344 0.016177958
1423 0.00015346 0.0080889789
1424 0.00015348 0.0040444895
1425 0.0001535 -0.0040444895
1426 0.00015352 0
1427 0.00015354 0.0040444895
1428 0.00015356 0.016177958
1429 0.00015358 0.020222447
1430 0.0001536 0.024266937
1431 0.00015362 0.016177958
1432 0.00015364 0.012133468
1433 0.00015366 0.0080889789
1434 0.00015368 0.016177958
1435 0.0001537 0.016177958
1436 0.00015372 0.0040444895
1437 0.00015374 0.012133468
1438 0.00015376 0.024266937
1439 0.00015378 0.036400405
1440 0.0001538 0.028311426
1441 0.00015382 0.036400405
1442 0.00015384 0.016177958
1443 0.00015386 0.020222447
1444 0.00015388 0.0080889789
1445 0.0001539 0.016177958
1446 0.00015392 0.016177958
1447 0.00015394 0.032355916
1448 0.00015396 0.028311426
1449 0.00015398 0.032355916
1450 0.000154 0.028311426
1451 0.00015402 0.032355916
1452 0.00015404 0.032355916
1453 0.00015406 0.036400405
1454 0.00015408 0.036400405
1455 0.0001541 0.016177958
1456 0.00015412 0.012133468
1457 0.00015414 0.0040444895
1458 0.00015416 0.0040444895
1459 0.00015418 0.012133468
1460 0.0001542 0.024266937
1461 0.00015422 0.032355916
1462 0.00015424 0.032355916
1463 0.00015426 0.028311426
1464 0.00015428 0.024266937
1465 0.0001543 0.024266937
1466 0.00015432 0.028311426
1467 0.00015434 0.020222447
1468 0.00015436 0.012133468
1469 0.00015438 0.016177958
1470 0.0001544 0.016177958
1471 0.00015442 0.016177958
1472 0.00015444 0.024266937
1473 0.00015446 0.032355916
1474 0.00015448 0.028311426
1475 0.0001545 0.040444895
1476 0.00015452 0.044489384
1477 0.00015454 0.036400405
1478 0.00015456 0.036400405
1479 0.00015458 0.020222447
1480 0.0001546 0.016177958
1481 0.00015462 0.016177958
1482 0.00015464 0.012133468
1483 0.00015466 0.016177958
1484 0.00015468 0.024266937
1485 0.0001547 0.028311426
1486 0.00015472 0.032355916
1487 0.00015474 0.020222447
1488 0.00015476 0.024266937
1489 0.00015478 0.024266937
1490 0.0001548 0.024266937
1491 0.00015482 0.020222447
1492 0.00015484 0.028311426
1493 0.00015486 0.024266937
1494 0.00015488 0.024266937
1495 0.0001549 0.028311426
1496 0.00015492 0.032355916
1497 0.00015494 0.028311426
1498 0.00015496 0.024266937
1499 0.00015498 0.028311426
1500 0.000155 0.020222447
1501 0.00015502 0.012133468
1502 0.00015504 0.012133468
1503 0.00015506 0.020222447
1504 0.00015508 0.024266937
1505 0.0001551 0.024266937
1506 0.00015512 0.028311426
1507 0.00015514 0.028311426
1508 0.00015516 0.024266937
1509 0.00015518 0.028311426
1510 0.0001552 0.028311426
1511 0.00015522 0.032355916
1512 0.00015524 0.040444895
1513 0.00015526 0.044489384
1514 0.00015528 0.036400405
1515 0.0001553 0.040444895
1516 0.00015532 0.044489384
1517 0.00015534 0.044489384
1518 0.00015536 0.040444895
1519 0.00015538 0.028311426
1520 0.0001554 0.028311426
1521 0.00015542 0.032355916
1522 0.00015544 0.024266937
1523 0.00015546 0.020222447
1524 0.00015548 0.024266937
1525 0.0001555 0.040444895
1526 0.00015552 0.036400405
1527 0.00015554 0.032355916
1528 0.00015556 0.024266937
1529 0.00015558 0.032355916
1530 0.0001556 0.032355916
1531 0.00015562 0.020222447
1532 0.00015564 0.020222447
1533 0.00015566 0.020222447
1534 0.00015568 0.024266937
1535 0.0001557 0.044489384
1536 0.00015572 0.044489384
1537 0.00015574 0.032355916
1538 0.00015576 0.016177958
1539 0.00015578 0.012133468
1540 0.0001558 0.020222447
1541 0.00015582 0.032355916
1542 0.00015584 0.032355916
1543 0.00015586 0.024266937
1544 0.00015588 0.016177958
1545 0.0001559 0.016177958
1546 0.00015592 0.016177958
1547 0.00015594 0.028311426
1548 0.00015596 0.024266937
1549 0.00015598 0.020222447
1550 0.000156 0.012133468
1551 0.00015602 0.020222447
1552 0.00015604 0.024266937
1553 0.00015606 0.024266937
1554 0.00015608 0.028311426
1555 0.0001561 0.020222447
1556 0.00015612 0.0080889789
1557 0.00015614 0.012133468
1558 0.00015616 0.020222447
1559 0.00015618 0.020222447
1560 0.0001562 0.024266937
1561 0.00015622 0.020222447
1562 0.00015624 0.028311426
1563 0.00015626 0.044489384
1564 0.00015628 0.048533874
1565 0.0001563 0.048533874
1566 0.00015632 0.036400405
1567 0.00015634 0.024266937
1568 0.00015636 0.024266937
1569 0.00015638 0.020222447
1570 0.0001564 0.020222447
1571 0.00015642 0.028311426
1572 0.00015644 0.036400405
1573 0.00015646 0.036400405
1574 0.00015648 0.024266937
1575 0.0001565 0.016177958
1576 0.00015652 0.012133468
1577 0.00015654 0.0080889789
1578 0.00015656 0.016177958
1579 0.00015658 0.016177958
1580 0.0001566 0.024266937
1581 0.00015662 0.020222447
1582 0.00015664 0.016177958
1583 0.00015666 0.0080889789
1584 0.00015668 0.012133468
1585 0.0001567 0.012133468
1586 0.00015672 0.024266937
